game_id,season,week,game_date,game_time_eastern,home_team_abbr,visitor_team_abbr,play_id,play_description,quarter,game_clock,down,yards_to_go,possession_team,defensive_team,yardline_side,yardline_number,pre_snap_home_score,pre_snap_visitor_score,play_nullified_by_penalty,pass_result,pass_length,offense_formation,receiver_alignment,route_of_targeted_receiver,play_action,dropback_type,dropback_distance,pass_location_type,defenders_in_the_box,team_coverage_man_zone,team_coverage_type,penalty_yards,pre_penalty_yards_gained,yards_gained,expected_points,expected_points_added,pre_snap_home_team_win_probability,pre_snap_visitor_team_win_probability,home_team_win_probability_added,visitor_team_win_probility_added
2023091709,2023,2,09/17/2023,16:05:00,LA,SF,3326,(9:50) (Shotgun) M.Stafford pass short left to B.Skowronek pushed ob at SF 36 for 10 yards (C.Ward).,4,09:50,2,10,LA,SF,SF,46,17,27,N,C,2,SHOTGUN,2x2,CROSS,False,TRADITIONAL,3.80999994277954,INSIDE_BOX,5,ZONE_COVERAGE,COVER_3_ZONE,,10,10,2.61046970938332,1.11333017935976,0.0941379703581333,0.905862029641867,0.0172148086130619,-0.0172148086130619
2023091709,2023,2,09/17/2023,16:05:00,LA,SF,4372,"(:41) (Shotgun) M.Stafford pass short right to K.Williams to SF 37 for 8 yards (F.Warner, D.Jackson).",4,00:41,2,10,LA,SF,SF,45,20,30,N,C,-2,SHOTGUN,2x2,ANGLE,False,TRADITIONAL,4.55999994277954,INSIDE_BOX,6,ZONE_COVERAGE,COVER_4_ZONE,,8,8,1.88804815220647,-0.0933165779570118,0.0058884054888039,0.994111594511196,0.0006239570211619,-0.0006239570211619
2023091709,2023,2,09/17/2023,16:05:00,LA,SF,3303,"(9:54) (No Huddle, Shotgun) M.Stafford pass incomplete short left to T.Atwell [N.Bosa].",4,09:54,1,10,LA,SF,SF,46,17,27,N,I,4,SHOTGUN,2x2,OUT,False,TRADITIONAL,3.01999998092651,INSIDE_BOX,6,ZONE_COVERAGE,COVER_4_ZONE,,0,0,3.08444962999783,-0.473979920614511,0.102038886398077,0.897961113601923,-0.0079009160399437,0.0079009160399437
2023091709,2023,2,09/17/2023,16:05:00,LA,SF,998,(13:28) (Shotgun) M.Stafford pass short right to T.Higbee ran ob at LA 46 for 6 yards.,2,13:28,2,10,LA,SF,LA,40,3,10,N,C,5,SHOTGUN,2x2,OUT,False,TRADITIONAL,3.64000010490417,INSIDE_BOX,6,ZONE_COVERAGE,COVER_2_ZONE,,6,6,1.68120467918925,-0.132783388020471,0.1515346262604,0.8484653737396,-0.0021680574864149,0.0021680574864149
2023091709,2023,2,09/17/2023,16:05:00,LA,SF,3232,"(10:28) (No Huddle, Shotgun) M.Stafford pass incomplete short right to T.Higbee.",4,10:28,2,2,LA,SF,LA,45,17,27,N,I,5,SHOTGUN,2x2,OUT,False,TRADITIONAL,3.25,INSIDE_BOX,7,MAN_COVERAGE,COVER_1_MAN,,0,0,2.77066862769425,-0.875273652141914,0.0990466699004173,0.900953330099583,-0.0078178569674491,0.0078178569674491
2023091709,2023,2,09/17/2023,16:05:00,LA,SF,2477,(8:06) M.Stafford pass short right to K.Williams pushed ob at LA 48 for 15 yards (D.Greenlaw).,3,08:06,2,5,LA,SF,LA,33,17,17,N,C,2,SINGLEBACK,3x1,OUT,True,TRADITIONAL,8.56999969482422,OUTSIDE_RIGHT,6,ZONE_COVERAGE,COVER_3_ZONE,,15,15,1.56348400842398,1.36648790352046,0.371219038963318,0.628780961036682,0.0551044829189777,-0.0551044829189777
2023091709,2023,2,09/17/2023,16:05:00,LA,SF,3736,(4:58) (Shotgun) M.Stafford pass short middle intended for V.Jefferson INTERCEPTED by D.Lenoir at LA 36. D.Lenoir ran ob at LA 15 for 21 yards (C.Shelton).,4,04:58,3,5,LA,SF,LA,25,20,27,N,IN,11,SHOTGUN,3x1,SLANT,False,TRADITIONAL,3.85999989509583,INSIDE_BOX,5,MAN_COVERAGE,COVER_2_MAN,,0,0,0.222796536982059,-5.22394211339997,0.121120125055313,0.878879874944687,-0.101905254647136,0.101905254647136
2023091709,2023,2,09/17/2023,16:05:00,LA,SF,3278,(10:18) (Shotgun) M.Stafford pass short middle to P.Nacua to SF 46 for 9 yards (T.Gipson; D.Lenoir).,4,10:18,4,2,LA,SF,LA,45,17,27,N,C,5,SHOTGUN,2x2,SLANT,False,TRADITIONAL,2.1800000667572,INSIDE_BOX,6,ZONE_COVERAGE,COVER_3_ZONE,,9,9,-0.130116448970512,3.21456607896835,0.0622443147003651,0.937755685299635,0.0397945716977119,-0.0397945716977119
2023091709,2023,2,09/17/2023,16:05:00,LA,SF,493,(5:23) M.Stafford pass short left to P.Nacua to SF 33 for 5 yards (A.Thomas).,1,05:23,1,10,LA,SF,SF,38,0,7,N,C,0,SINGLEBACK,2x2,SCREEN,False,TRADITIONAL,0.930000007152557,INSIDE_BOX,7,ZONE_COVERAGE,COVER_3_ZONE,,5,5,3.9072497318266,-0.0502369175665081,0.168459525331855,0.831540474668145,-0.0022242926061153,0.0022242926061153
2023091709,2023,2,09/17/2023,16:05:00,LA,SF,2642,"(4:17) (No Huddle, Shotgun) M.Stafford pass short left intended for K.Williams INTERCEPTED by I.Oliver at SF 25. I.Oliver to SF 28 for 3 yards (K.Williams).",3,04:17,2,16,LA,SF,SF,31,17,17,N,IN,6,EMPTY,3x2,HITCH,False,TRADITIONAL,4.98000001907349,INSIDE_BOX,6,ZONE_COVERAGE,COVER_4_ZONE,,0,0,3.24993413779885,-4.81122484104708,0.445965737104416,0.554034262895584,-0.148778673261404,0.148778673261404
2023091709,2023,2,09/17/2023,16:05:00,LA,SF,438,(6:41) (Shotgun) M.Stafford pass short right to T.Atwell pushed ob at LA 47 for 11 yards (C.Ward).,1,06:41,1,10,LA,SF,LA,36,0,7,N,C,9,SHOTGUN,3x1,OUT,False,TRADITIONAL,3.10999989509583,INSIDE_BOX,6,ZONE_COVERAGE,COVER_3_ZONE,,11,11,2.41877464577556,0.615596101735719,0.150615096092224,0.849384903907776,0.0083947721868753,-0.0083947721868753
2023091709,2023,2,09/17/2023,16:05:00,LA,SF,3255,(10:23) (Shotgun) M.Stafford pass incomplete short middle to P.Nacua [J.Hargrave].,4,10:23,3,2,LA,SF,LA,45,17,27,N,I,12,SHOTGUN,2x2,IN,False,TRADITIONAL,2.65000009536743,INSIDE_BOX,6,MAN_COVERAGE,COVER_1_MAN,,0,0,1.89539497555234,-2.02551142452285,0.0912288129329681,0.908771187067032,-0.0289844982326031,0.0289844982326031
2023091709,2023,2,09/17/2023,16:05:00,LA,SF,468,(6:05) (Shotgun) M.Stafford pass short middle to T.Atwell to SF 38 for 15 yards (A.Thomas).,1,06:05,1,10,LA,SF,LA,47,0,7,N,C,15,SHOTGUN,3x1,IN,True,TRADITIONAL,4.42999982833862,INSIDE_BOX,6,MAN_COVERAGE,COVER_1_MAN,,15,15,3.03437074751128,0.872878984315321,0.159009868279099,0.840990131720901,0.0094496570527553,-0.0094496570527553
2023091709,2023,2,09/17/2023,16:05:00,LA,SF,2877,(1:14) (Shotgun) M.Stafford pass incomplete short left to P.Nacua.,3,01:14,2,10,LA,SF,LA,25,17,20,N,I,11,SHOTGUN,2x2,OUT,False,TRADITIONAL,3.16000008583069,INSIDE_BOX,6,ZONE_COVERAGE,COVER_3_ZONE,,0,0,0.85484295617789,-0.869641872122884,0.268254917114973,0.731745082885027,-0.0245235301554203,0.0245235301554203
2023091709,2023,2,09/17/2023,16:05:00,LA,SF,3480,(7:28) (Shotgun) M.Stafford pass incomplete short left to K.Williams.,4,07:28,2,21,LA,SF,SF,30,17,27,N,I,5,SHOTGUN,3x1,OUT,False,TRADITIONAL,3.74000000953674,INSIDE_BOX,6,MAN_COVERAGE,COVER_1_MAN,,0,0,2.92643579049036,-0.665358221624047,0.101089313626289,0.898910686373711,-0.0114692077040672,0.0114692077040672
2023091709,2023,2,09/17/2023,16:05:00,LA,SF,1083,(11:33) (Shotgun) M.Stafford pass short middle to P.Nacua to SF 15 for 9 yards (I.Oliver; F.Warner).,2,11:33,1,10,LA,SF,SF,24,3,10,N,C,4,SHOTGUN,2x2,CROSS,False,TRADITIONAL,3.94000005722046,INSIDE_BOX,6,ZONE_COVERAGE,COVER_2_ZONE,,9,9,4.56125941337086,0.793839414371178,0.186792813241482,0.813207186758518,0.0116195902228355,-0.0116195902228355
2023091709,2023,2,09/17/2023,16:05:00,LA,SF,2159,(12:51) (Shotgun) M.Stafford pass short left to T.Atwell pushed ob at LA 43 for 11 yards (D.Lenoir).,3,12:51,2,10,LA,SF,LA,32,17,17,N,C,11,SHOTGUN,2x2,OUT,False,TRADITIONAL,3.08999991416931,INSIDE_BOX,6,ZONE_COVERAGE,COVER_3_ZONE,,11,11,1.30066953971982,1.28979444480501,0.307493075728416,0.692506924271584,0.0270043723285198,-0.0270043723285198
2023091709,2023,2,09/17/2023,16:05:00,LA,SF,4269,"(1:19) (No Huddle, Shotgun) M.Stafford pass short left to V.Jefferson to LA 49 for 9 yards (D.Lenoir).",4,01:19,1,10,LA,SF,LA,40,20,30,N,C,10,SHOTGUN,2x2,HITCH,False,TRADITIONAL,3.8199999332428,INSIDE_BOX,6,ZONE_COVERAGE,COVER_3_ZONE,,9,9,1.70790428033797,0.278379711613525,0.0079459552653133,0.992054044734687,-0.0017451376188546,0.0017451376188546
2023091709,2023,2,09/17/2023,16:05:00,LA,SF,4294,"(1:00) (No Huddle, Shotgun) M.Stafford pass incomplete deep middle to P.Nacua.",4,01:00,2,1,LA,SF,LA,49,20,30,N,I,16,SHOTGUN,2x2,IN,False,TRADITIONAL,5.03999996185303,INSIDE_BOX,6,ZONE_COVERAGE,COVER_4_ZONE,,0,0,1.9862839919515,-0.390565061592497,0.0062008176464587,0.993799182353541,-0.0008282505441457,0.0008282505441457
2023092501,2023,3,09/25/2023,20:15:00,CIN,LA,4241,(2:00) (Shotgun) M.Stafford pass deep right to P.Nacua to CIN 3 for 37 yards (D.Hill).,4,02:00,2,18,LA,CIN,CIN,40,19,9,N,C,36,SHOTGUN,2x2,GO,False,SCRAMBLE,3.25999999046326,OUTSIDE_RIGHT,6,ZONE_COVERAGE,COVER_2_ZONE,,37,37,2.05586675251834,4.10480112215737,0.977119088172913,0.0228809118270874,-0.0876682139933109,0.0876682139933109
2023092501,2023,3,09/25/2023,20:15:00,CIN,LA,2529,"(11:31) (No Huddle, Shotgun) M.Stafford pass incomplete short left to K.Williams.",3,11:31,2,6,LA,CIN,CIN,17,6,6,N,I,5,SHOTGUN,3x1,ANGLE,False,TRADITIONAL,3.79999995231628,INSIDE_BOX,6,ZONE_COVERAGE,COVER_2_ZONE,,0,0,4.67599114787299,-0.556225577834994,0.422511979937553,0.577488020062447,0.0201221704483032,-0.0201221704483032
2023092501,2023,3,09/25/2023,20:15:00,CIN,LA,3175,(3:09) M.Stafford pass short left to K.Williams pushed ob at LA 32 for 7 yards (L.Wilson). LA-J.Noteboom was injured during the play.,3,03:09,1,10,LA,CIN,LA,25,16,9,N,C,0,SINGLEBACK,3x1,FLAT,False,TRADITIONAL,5.03999996185303,INSIDE_BOX,6,ZONE_COVERAGE,COVER_3_ZONE,,7,7,1.53220524592325,0.200147119350731,0.772206649184227,0.227793350815773,-0.000196423381567,0.000196423381567
2023092501,2023,3,09/25/2023,20:15:00,CIN,LA,282,(11:26) (Shotgun) M.Stafford pass short middle to T.Higbee to CIN 42 for 12 yards (C.Taylor-Britt) [B.Hill].,1,11:26,1,10,LA,CIN,LA,46,0,0,N,C,10,SHOTGUN,3x1,POST,False,TRADITIONAL,2.69000005722046,INSIDE_BOX,6,ZONE_COVERAGE,COVER_3_ZONE,,12,12,2.81524073309265,0.648964468855411,0.542508199810982,0.457491800189018,-0.0185456946492195,0.0185456946492195
2023092501,2023,3,09/25/2023,20:15:00,CIN,LA,3871,(7:08) (Shotgun) M.Stafford pass incomplete short right to T.Atwell [S.Hubbard].,4,07:08,2,10,LA,CIN,LA,25,19,9,N,I,15,SHOTGUN,3x1,CROSS,False,TRADITIONAL,4.42999982833862,INSIDE_BOX,5,MAN_COVERAGE,COVER_1_MAN,,0,0,0.909956078743562,-0.632895880844444,0.928821107372642,0.0711788926273584,0.0068902038037776,-0.0068902038037776
2023092501,2023,3,09/25/2023,20:15:00,CIN,LA,1210,(12:12) (Shotgun) M.Stafford pass short middle to T.Higbee to CIN 49 for 15 yards (D.Hill).,2,12:12,1,10,LA,CIN,LA,36,3,3,N,C,10,SHOTGUN,3x1,IN,False,TRADITIONAL,3.42000007629395,INSIDE_BOX,7,MAN_COVERAGE,COVER_1_MAN,,15,15,2.28598229237832,0.864719956996851,0.54899138212204,0.45100861787796,-0.0230426751077175,0.0230426751077175
2023092501,2023,3,09/25/2023,20:15:00,CIN,LA,459,(8:31) (Shotgun) M.Stafford pass incomplete short left to K.Williams [Z.Carter].,1,08:31,3,11,LA,CIN,CIN,11,0,0,N,I,7,SHOTGUN,2x2,ANGLE,False,TRADITIONAL,4.05000019073486,INSIDE_BOX,6,ZONE_COVERAGE,COVER_4_ZONE,,0,0,3.60918163741007,-0.69030422787182,0.5115433819592,0.4884566180408,0.0195066668093204,-0.0195066668093204
2023092501,2023,3,09/25/2023,20:15:00,CIN,LA,1176,(12:55) M.Stafford pass short right to P.Nacua to LA 36 for 11 yards (C.Taylor-Britt).,2,12:55,1,10,LA,CIN,LA,25,3,3,N,C,10,SINGLEBACK,3x1,CROSS,True,DESIGNED_ROLLOUT_RIGHT,5.32000017166138,OUTSIDE_RIGHT,7,ZONE_COVERAGE,COVER_3_ZONE,,11,11,1.7262113308534,0.559770961524919,0.553474176675081,0.446525823324919,-0.0044827945530414,0.0044827945530414
2023092501,2023,3,09/25/2023,20:15:00,CIN,LA,336,(10:15) (Shotgun) M.Stafford pass short middle to P.Nacua to CIN 24 for 12 yards (C.Taylor-Britt; G.Pratt).,1,10:15,2,4,LA,CIN,CIN,36,0,0,N,C,12,SHOTGUN,2x2,IN,True,TRADITIONAL,1.60000002384186,INSIDE_BOX,7,ZONE_COVERAGE,COVER_3_ZONE,,12,12,3.60670524300076,1.03195733751636,0.517818070948124,0.482181929051876,-0.0344063565135002,0.0344063565135002
2023092501,2023,3,09/25/2023,20:15:00,CIN,LA,699,(5:14) (Shotgun) M.Stafford pass short left to P.Nacua to LA 35 for 8 yards (L.Wilson; S.Hubbard).,1,05:14,2,9,LA,CIN,LA,27,0,3,N,C,3,SHOTGUN,2x2,CROSS,False,TRADITIONAL,3.14000010490417,INSIDE_BOX,6,ZONE_COVERAGE,COVER_2_ZONE,,8,8,0.942479993216693,0.701714712427929,0.458158750087023,0.541841249912977,-0.0183206610381603,0.0183206610381603
2023092501,2023,3,09/25/2023,20:15:00,CIN,LA,3596,(10:21) (Shotgun) M.Stafford pass incomplete deep left to T.Atwell.,4,10:21,1,10,LA,CIN,LA,20,16,9,N,I,30,SHOTGUN,2x2,GO,False,TRADITIONAL,3.10999989509583,INSIDE_BOX,6,ZONE_COVERAGE,COVER_3_ZONE,,0,0,1.1230280676391,-0.637300994247198,0.835247423499823,0.164752576500177,0.0017848573625087,-0.0017848573625087
2023092501,2023,3,09/25/2023,20:15:00,CIN,LA,1310,(9:56) (Shotgun) M.Stafford pass incomplete short middle to T.Atwell.,2,09:56,3,3,LA,CIN,CIN,5,3,3,N,I,5,SHOTGUN,2x2,IN,False,TRADITIONAL,2.9300000667572,INSIDE_BOX,6,ZONE_COVERAGE,COVER_3_ZONE,,0,0,4.70241668156814,-1.74675585824298,0.476018030196428,0.523981969803572,0.0537752062082291,-0.0537752062082291
2023092501,2023,3,09/25/2023,20:15:00,CIN,LA,3848,(7:13) (Shotgun) M.Stafford pass incomplete deep left to T.Atwell (D.Turner).,4,07:13,1,10,LA,CIN,LA,25,19,9,N,I,28,SHOTGUN,3x1,CORNER,False,TRADITIONAL,4.55000019073486,INSIDE_BOX,5,MAN_COVERAGE,COVER_1_MAN,,0,0,1.49087706836872,-0.580920989625156,0.920276207849383,0.0797237921506166,0.0085448995232582,-0.0085448995232582
2023092501,2023,3,09/25/2023,20:15:00,CIN,LA,4117,"(3:08) (No Huddle, Shotgun) M.Stafford pass short left to T.Atwell to CIN 39 for 7 yards (C.Taylor-Britt).",4,03:08,1,10,LA,CIN,CIN,46,19,9,N,C,3,SHOTGUN,2x2,FLAT,False,TRADITIONAL,5.05999994277954,INSIDE_BOX,5,ZONE_COVERAGE,COVER_2_ZONE,,7,7,2.73714310157811,0.236420680070296,0.941463330760598,0.0585366692394018,-0.0005078148096799,0.0005078148096799
2023092501,2023,3,09/25/2023,20:15:00,CIN,LA,4092,(3:34) (Shotgun) M.Stafford pass short right to T.Higbee to CIN 46 for 15 yards (D.Hill).,4,03:34,1,10,LA,CIN,LA,39,19,9,N,C,4,SHOTGUN,2x2,OUT,False,TRADITIONAL,2.76999998092651,INSIDE_BOX,6,MAN_COVERAGE,COVER_1_MAN,,15,15,1.94588588492479,0.791257216653321,0.948998801410198,0.0510011985898018,-0.0075354706496,0.0075354706496
2023092501,2023,3,09/25/2023,20:15:00,CIN,LA,1265,(10:42) (Shotgun) M.Stafford pass incomplete short right to K.Williams.,2,10:42,1,10,LA,CIN,CIN,12,3,3,N,I,2,SHOTGUN,2x2,FLAT,False,TRADITIONAL,1.91999995708466,INSIDE_BOX,6,MAN_COVERAGE,COVER_0_MAN,,0,0,5.12536466424353,-0.396735555143096,0.466391243040562,0.533608756959438,0.0090885497629642,-0.0090885497629642
2023092501,2023,3,09/25/2023,20:15:00,CIN,LA,1235,(11:28) M.Stafford pass deep left to T.Atwell pushed ob at CIN 12 for 37 yards (D.Hill).,2,11:28,1,10,LA,CIN,CIN,49,3,3,N,C,25,SINGLEBACK,2x2,CROSS,True,TRADITIONAL,7.53000020980835,INSIDE_BOX,7,ZONE_COVERAGE,COVER_3_ZONE,,37,37,3.15070224937517,1.97466241486836,0.525948707014322,0.474051292985678,-0.0595574639737606,0.0595574639737606
2023092501,2023,3,09/25/2023,20:15:00,CIN,LA,2910,(5:29) M.Stafford pass deep middle to V.Jefferson to CIN 30 for 46 yards (N.Scott).,3,05:29,1,10,LA,CIN,LA,24,13,9,N,C,42,SINGLEBACK,3x1,POST,True,TRADITIONAL,7.32999992370605,INSIDE_BOX,6,ZONE_COVERAGE,COVER_4_ZONE,,46,46,1.35254962742329,2.9405912758084,0.674123026430607,0.325876973569393,-0.0914088450372219,0.0914088450372219
2023092501,2023,3,09/25/2023,20:15:00,CIN,LA,2335,(15:00) (Shotgun) M.Stafford pass deep left to T.Higbee to LA 47 for 22 yards (C.Taylor-Britt).,3,15:00,1,10,LA,CIN,LA,25,6,6,N,C,18,SHOTGUN,2x2,GO,False,TRADITIONAL,3.28999996185303,INSIDE_BOX,6,ZONE_COVERAGE,COVER_3_ZONE,,22,22,1.4592001568526,1.38233049656264,0.531342688947916,0.468657311052084,-0.031783003360033,0.031783003360033
2023092501,2023,3,09/25/2023,20:15:00,CIN,LA,1601,(5:37) (Shotgun) M.Stafford pass short right to T.Higbee to LA 44 for 7 yards (D.Hill).,2,05:37,3,9,LA,CIN,LA,37,3,6,N,C,4,SHOTGUN,3x1,CROSS,False,TRADITIONAL,4.30000019073486,INSIDE_BOX,5,MAN_COVERAGE,COVER_1_MAN,,7,7,0.591142252087593,-0.663896363694221,0.444307778030634,0.555692221969366,0.0279000960290432,-0.0279000960290432
2023092501,2023,3,09/25/2023,20:15:00,CIN,LA,2042,"(1:37) (No Huddle, Shotgun) M.Stafford pass incomplete short right to P.Nacua.",2,01:37,1,10,LA,CIN,LA,21,3,6,N,I,5,SHOTGUN,2x2,SLANT,False,TRADITIONAL,1.55999994277954,INSIDE_BOX,5,ZONE_COVERAGE,COVER_4_ZONE,,0,0,0.883533877786249,-0.308021393604577,0.423573102802038,0.576426897197962,0.0058870762586593,-0.0058870762586593
2023092501,2023,3,09/25/2023,20:15:00,CIN,LA,1773,"(3:43) (Shotgun) M.Stafford pass short middle intended for V.Jefferson INTERCEPTED by L.Wilson [N.Scott] at LA 41. L.Wilson to LA 41 for no gain (V.Jefferson). The Replay Official reviewed the interception ruling, and the play was Upheld. The ruling on the field stands.",2,03:43,1,10,LA,CIN,LA,30,3,6,N,IN,11,SHOTGUN,2x2,POST,False,TRADITIONAL,2.26999998092651,OUTSIDE_LEFT,6,ZONE_COVERAGE,COVER_2_ZONE,,0,0,1.3462835510727,-4.28319445461966,0.423225380480289,0.576774619519711,0.146427217870951,-0.146427217870951
2023092501,2023,3,09/25/2023,20:15:00,CIN,LA,724,(4:36) (Shotgun) M.Stafford pass incomplete short left to K.Williams.,1,04:36,3,1,LA,CIN,LA,35,0,3,N,I,-3,SHOTGUN,2x2,FLAT,False,TRADITIONAL,1.97000002861023,INSIDE_BOX,6,MAN_COVERAGE,COVER_1_MAN,,0,0,1.64419470564462,-1.93051164830104,0.439838089048862,0.560161910951138,0.055621862411499,-0.055621862411499
2023092501,2023,3,09/25/2023,20:15:00,CIN,LA,4153,(2:54) (Shotgun) M.Stafford pass incomplete deep left to V.Jefferson.,4,02:54,2,3,LA,CIN,CIN,39,19,9,N,I,34,SHOTGUN,2x2,CORNER,False,TRADITIONAL,3.49000000953674,INSIDE_BOX,5,MAN_COVERAGE,COVER_1_MAN,,0,0,2.97356378164841,-0.510751568595879,0.940955515950918,0.0590444840490818,0.0117062740027905,-0.0117062740027905
2023092501,2023,3,09/25/2023,20:15:00,CIN,LA,4318,"(1:06) (Shotgun) M.Stafford pass short left to T.Atwell for 1 yard, TOUCHDOWN.",4,01:06,3,1,LA,CIN,CIN,1,19,9,N,C,0,SHOTGUN,3x1,FLAT,False,TRADITIONAL,2.15000009536743,INSIDE_BOX,6,MAN_COVERAGE,COVER_1_MAN,,1,1,5.71398914337624,1.28601085662376,0.933000912889838,0.0669990871101618,-0.0134473200887442,0.0134473200887442
2023092501,2023,3,09/25/2023,20:15:00,CIN,LA,4176,(2:49) (Shotgun) M.Stafford pass incomplete short middle to T.Atwell (J.Davis).,4,02:49,3,3,LA,CIN,CIN,39,19,9,N,I,3,SHOTGUN,2x2,CROSS,False,TRADITIONAL,3.88000011444092,INSIDE_BOX,4,MAN_COVERAGE,COVER_1_MAN,,0,0,2.46281221305253,-1.59931125241565,0.952661789953709,0.0473382100462914,0.0277243899181485,-0.0277243899181485
2023100106,2023,4,10/01/2023,13:00:00,IND,LA,4237,"(:35) (No Huddle, Shotgun) M.Stafford pass incomplete deep left to V.Jefferson (D.Flowers).",4,00:35,1,10,LA,IND,LA,39,23,23,N,I,16,SHOTGUN,2x2,OUT,False,TRADITIONAL,4.32000017166138,INSIDE_BOX,6,ZONE_COVERAGE,COVER_3_ZONE,,0,0,1.45847494271584,-0.416035665315576,0.311290368437767,0.688709631562233,0.0554275959730148,-0.0554275959730148
2023100106,2023,4,10/01/2023,13:00:00,IND,LA,158,(13:19) (Shotgun) M.Stafford pass short left to V.Jefferson ran ob at IND 16 for 13 yards.,1,13:19,1,10,LA,IND,IND,29,0,0,N,C,13,SHOTGUN,3x1,OUT,False,TRADITIONAL,3.55999994277954,INSIDE_BOX,5,ZONE_COVERAGE,COVER_3_ZONE,,13,13,4.33526859001722,0.785732016782276,0.397204758599401,0.602795241400599,-0.0153436847031116,0.0153436847031116
2023100106,2023,4,10/01/2023,13:00:00,IND,LA,3110,(15:00) (Shotgun) M.Stafford pass short left to T.Atwell to IND 29 for 6 yards (S.Olubi).,4,15:00,3,10,LA,IND,IND,35,8,23,N,C,6,SHOTGUN,2x2,HITCH,False,TRADITIONAL,3.17000007629395,INSIDE_BOX,5,ZONE_COVERAGE,COVER_3_ZONE,,6,6,2.69226760463789,-0.670199905871414,0.0389279192313552,0.961072080768645,0.0014189416542649,-0.0014189416542649
2023100106,2023,4,10/01/2023,13:00:00,IND,LA,2247,(11:14) (Shotgun) M.Stafford pass short middle to T.Higbee to LA 44 for 9 yards (Z.Franklin).,3,11:14,3,5,LA,IND,LA,35,0,20,N,C,5,SHOTGUN,3x1,IN,False,TRADITIONAL,3.07999992370605,INSIDE_BOX,5,MAN_COVERAGE,COVER_1_MAN,,9,9,0.720288697862998,2.13088785868604,0.0425031008198857,0.957496899180114,-0.0128062828443944,0.0128062828443944
2023100106,2023,4,10/01/2023,13:00:00,IND,LA,4391,(10:00) (Shotgun) M.Stafford pass deep left to P.Nacua to LA 45 for 20 yards (E.Speed).,5,10:00,1,10,LA,IND,LA,25,23,23,N,C,16,SHOTGUN,2x2,IN,True,TRADITIONAL,4.53999996185303,OUTSIDE_RIGHT,6,ZONE_COVERAGE,COVER_4_ZONE,,20,20,1.48530585505068,1.0611639166018,0.443645095209246,0.556354904790754,-0.0658798619668618,0.0658798619668618
2023100106,2023,4,10/01/2023,13:00:00,IND,LA,2639,"(5:23) (No Huddle, Shotgun) M.Stafford pass deep right intended for T.Atwell INTERCEPTED by K.Moore at LA 42. K.Moore to LA 42 for no gain (T.Atwell).",3,05:23,2,10,LA,IND,LA,25,8,23,N,IN,17,EMPTY,3x2,CROSS,False,TRADITIONAL,4.53000020980835,INSIDE_BOX,6,ZONE_COVERAGE,COVER_3_ZONE,,0,0,0.879597927443683,-4.47672529076226,0.0757511332631111,0.924248866736889,0.0418941006064415,-0.0418941006064415
2023100106,2023,4,10/01/2023,13:00:00,IND,LA,4002,"(1:48) (Shotgun) M.Stafford pass short left to T.Higbee to LA 38 for 8 yards (E.Speed). The Replay Official reviewed the pass completion ruling, and the play was REVERSED. (Shotgun) M.Stafford pass incomplete short left to T.Higbee (E.Speed).",4,01:48,3,5,LA,IND,LA,30,23,23,N,I,6,SHOTGUN,3x1,SLANT,False,TRADITIONAL,3.22000002861023,INSIDE_BOX,5,MAN_COVERAGE,COVER_1_MAN,,0,0,0.621044503524899,-1.02316619828343,0.44048273563385,0.55951726436615,0.101329490542412,-0.101329490542412
2023100106,2023,4,10/01/2023,13:00:00,IND,LA,102,"(13:57) (No Huddle, Shotgun) M.Stafford pass incomplete short left to P.Nacua (D.Flowers).",1,13:57,2,11,LA,IND,,50,0,0,N,I,13,EMPTY,3x2,HITCH,False,TRADITIONAL,3.78999996185303,INSIDE_BOX,6,ZONE_COVERAGE,COVER_3_ZONE,,0,0,2.28895870200358,-1.25185410887934,0.456595057621598,0.543404942378402,0.0179421063512564,-0.0179421063512564
2023100106,2023,4,10/01/2023,13:00:00,IND,LA,4438,(8:34) (Shotgun) M.Stafford pass short middle to K.Williams to IND 40 for 13 yards (J.Blackmon) [K.Paye].,5,08:34,2,8,LA,IND,LA,47,23,23,N,C,4,SHOTGUN,2x2,ANGLE,False,SCRAMBLE,2.24000000953674,OUTSIDE_LEFT,6,ZONE_COVERAGE,COVER_4_ZONE,,13,13,2.169604428811,1.30076535197441,0.400035795837204,0.599964204162796,-0.0903065953048219,0.0903065953048219
2023100106,2023,4,10/01/2023,13:00:00,IND,LA,3423,"(10:39) (No Huddle, Shotgun) M.Stafford pass short right to T.Higbee to LA 36 for 10 yards (J.Brents) [E.Speed].",4,10:39,3,9,LA,IND,LA,26,15,23,N,C,5,SHOTGUN,2x2,FLAT,False,DESIGNED_ROLLOUT_RIGHT,6.17999982833862,OUTSIDE_RIGHT,6,MAN_COVERAGE,COVER_0_MAN,,10,10,0.123633062001318,1.8911431976594,0.130145383998752,0.869854616001248,-0.0298472493886948,0.0298472493886948
